state,stage,sex,completion_rate,year,malaysia_completion_rate,completion_gap_from_malaysia,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_year,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,total_state_population,same_sex_total_population,same_sex_school_age_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_data_age
Johor,secondary_lower,female,97.6,2022,99.0,-1.4000000000000057,,,2023,,98.4,-1.3999999999999915,-0.8000000000000114,-1.4210854715202004e-14,98.35,-0.44999999999999574,,,,,,,,,,1.59,4028.3,1890.0,473.7,0.11759302931757813,8.301347942583138,0,0,1073400,1323700,0.8109088161970235,1.233184274268679,13.886342670343586,8517.0,6879.0,6,4.6,0.1,15.9,6
Johor,secondary_lower,male,92.884,2016,95.582,-2.6979999999999933,98.5141,0.7890000000000015,2017,5.630099999999999,,,,,,,,,,,,,,,,2.09,3651.8,1931.1,476.6,0.13051098088613836,8.203249275775532,0,0,914700,1023400,0.8937854211452023,1.118836777085383,13.726352514898478,6928.0,5652.0,0,0.0,0.0,13.5,0
Johor,secondary_lower,male,98.5141,2017,97.7251,0.7890000000000015,99.9562,3.3185000000000002,2018,1.4420999999999964,92.884,-2.6979999999999933,5.630099999999999,3.4869999999999948,,,,,,,,,,,,2.12,3697.0,1952.6,474.5,0.1283473086286178,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928.0,5652.0,1,0.0,0.0,13.5,1
Johor,secondary_lower,male,99.9562,2018,96.6377,3.3185000000000002,93.5,-3.200000000000003,2019,-6.4561999999999955,98.5141,0.7890000000000015,1.4420999999999964,2.5294999999999987,95.69905,-0.9544999999999959,,,,,,,,,,2.09,3749.4,1976.4,474.1,0.12644689817037394,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928.0,5652.0,2,0.0,0.0,13.5,2
Johor,secondary_lower,male,93.5,2019,96.7,-3.200000000000003,95.6,-2.200000000000003,2020,2.0999999999999943,99.9562,3.3185000000000002,-6.4561999999999955,-6.518500000000003,99.23515,2.053750000000001,,,,,,,,,,2.05,3761.2,1974.6,469.3,0.12477400829522493,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013.0,6427.0,3,3.9,0.2,15.3,3
Johor,secondary_lower,male,95.6,2020,97.8,-2.200000000000003,97.4,-2.3999999999999915,2021,1.8000000000000114,93.5,-3.200000000000003,2.0999999999999943,1.0,96.7281,0.05924999999999869,,,,,,,,,,1.94,4009.7,2141.3,518.8,0.12938623837194801,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264.0,5690.0,4,5.9,0.6,13.9,4
Johor,secondary_lower,male,97.4,2021,99.8,-2.3999999999999915,102.5,3.5,2022,5.099999999999994,95.6,-2.200000000000003,1.8000000000000114,-0.19999999999998863,94.55,-2.700000000000003,,,,,,,,,,1.66,4020.0,2138.8,513.1,0.12763681592039802,8.299285906897275,0,0,1045400,1284000,0.8141744548286605,1.2282379950258275,13.859911101832148,7264.0,5690.0,5,5.9,0.6,13.9,5
Johor,secondary_lower,male,102.5,2022,99.0,3.5,,,2023,,97.4,-2.3999999999999915,5.099999999999994,5.8999999999999915,96.5,-2.299999999999997,,,,,,,,,,1.59,4028.3,2138.2,508.5,0.12623190924211206,8.301347942583138,0,0,1073400,1323700,0.8109088161970235,1.233184274268679,13.886342670343586,8517.0,6879.0,6,4.6,0.1,15.9,6
Johor,secondary_upper,female,99.9629,2016,99.2484,0.714500000000001,100.545,4.1644000000000005,2017,0.582099999999997,,,,,,,,,,,,,,,,2.09,3651.8,1720.7,438.70000000000005,0.12013253737882688,8.203249275775532,0,0,914700,1023400,0.8937854211452023,1.118836777085383,13.726352514898478,6928.0,5652.0,0,0.0,0.0,13.5,0
Johor,secondary_upper,female,100.545,2017,96.3806,4.1644000000000005,94.899,-0.7317000000000036,2018,-5.646000000000001,99.9629,0.714500000000001,0.582099999999997,3.4498999999999995,,,,,,,,,,,,2.12,3697.0,1744.5,437.6,0.11836624289964837,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928.0,5652.0,1,0.0,0.0,13.5,1
