state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean
sarawak,primary,male,2022,100.3,98.7,1.5999999999999943,2023,,,,99.6,2.0999999999999943,0.7000000000000028,-0.5,99.94999999999999,1.8499999999999943
sarawak,secondary_lower,female,2016,96.4445,97.0444,-0.599899999999991,2017,97.5599,-1.0932999999999993,1.115399999999994,,,,,96.4445,-0.599899999999991
sarawak,secondary_lower,female,2017,97.5599,98.6532,-1.0932999999999993,2018,97.2874,-0.3936999999999955,-0.27249999999999375,96.4445,-0.599899999999991,1.115399999999994,-0.4934000000000083,97.0022,-0.8465999999999951
sarawak,secondary_lower,female,2018,97.2874,97.6811,-0.3936999999999955,2019,97.1,-0.9000000000000057,-0.1874000000000109,97.5599,-1.0932999999999993,-0.27249999999999375,0.6996000000000038,97.42365000000001,-0.7434999999999974
sarawak,secondary_lower,female,2019,97.1,98.0,-0.9000000000000057,2020,97.7,-1.5999999999999943,0.6000000000000085,97.2874,-0.3936999999999955,-0.1874000000000109,-0.5063000000000102,97.1937,-0.6468500000000006
sarawak,secondary_lower,female,2020,97.7,99.3,-1.5999999999999943,2021,98.7,-1.7000000000000028,1.0,97.1,-0.9000000000000057,0.6000000000000085,-0.6999999999999886,97.4,-1.25
sarawak,secondary_lower,female,2021,98.7,100.4,-1.7000000000000028,2022,99.6,0.6999999999999886,0.8999999999999915,97.7,-1.5999999999999943,1.0,-0.10000000000000853,98.2,-1.6499999999999986
sarawak,secondary_lower,female,2022,99.6,98.9,0.6999999999999886,2023,,,,98.7,-1.7000000000000028,0.8999999999999915,2.3999999999999915,99.15,-0.5000000000000071
sarawak,secondary_lower,male,2016,92.2721,94.1613,-1.8892000000000024,2017,94.0587,-2.7543000000000006,1.786600000000007,,,,,92.2721,-1.8892000000000024
sarawak,secondary_lower,male,2017,94.0587,96.813,-2.7543000000000006,2018,93.5813,-2.0441000000000003,-0.47740000000000293,92.2721,-1.8892000000000024,1.786600000000007,-0.8650999999999982,93.1654,-2.3217500000000015
sarawak,secondary_lower,male,2018,93.5813,95.6254,-2.0441000000000003,2019,93.5,-1.9000000000000057,-0.08129999999999882,94.0587,-2.7543000000000006,-0.47740000000000293,0.7102000000000004,93.82,-2.3992000000000004
sarawak,secondary_lower,male,2019,93.5,95.4,-1.9000000000000057,2020,94.4,-2.0,0.9000000000000057,93.5813,-2.0441000000000003,-0.08129999999999882,0.14409999999999457,93.54065,-1.972050000000003
sarawak,secondary_lower,male,2020,94.4,96.4,-2.0,2021,96.4,-2.799999999999997,2.0,93.5,-1.9000000000000057,0.9000000000000057,-0.09999999999999432,93.95,-1.9500000000000028
sarawak,secondary_lower,male,2021,96.4,99.2,-2.799999999999997,2022,98.5,-0.7000000000000028,2.0999999999999943,94.4,-2.0,2.0,-0.7999999999999972,95.4,-2.3999999999999986
sarawak,secondary_lower,male,2022,98.5,99.2,-0.7000000000000028,2023,,,,96.4,-2.799999999999997,2.0999999999999943,2.0999999999999943,97.45,-1.75
sarawak,secondary_upper,female,2016,98.4458,99.4922,-1.0463999999999913,2017,97.2364,-0.25560000000000116,-1.2094000000000023,,,,,98.4458,-1.0463999999999913
sarawak,secondary_upper,female,2017,97.2364,97.492,-0.25560000000000116,2018,97.283,0.7698000000000036,0.046599999999997976,98.4458,-1.0463999999999913,-1.2094000000000023,0.7907999999999902,97.84110000000001,-0.6509999999999962
sarawak,secondary_upper,female,2018,97.283,96.5132,0.7698000000000036,2019,97.2,-1.7000000000000028,-0.08299999999999841,97.2364,-0.25560000000000116,0.046599999999997976,1.0254000000000048,97.25970000000001,0.2571000000000012
sarawak,secondary_upper,female,2019,97.2,98.9,-1.7000000000000028,2020,92.9,-0.6999999999999886,-4.299999999999997,97.283,0.7698000000000036,-0.08299999999999841,-2.4698000000000064,97.2415,-0.4650999999999996
sarawak,secondary_upper,female,2020,92.9,93.6,-0.6999999999999886,2021,97.9,0.0,5.0,97.2,-1.7000000000000028,-4.299999999999997,1.0000000000000142,95.05000000000001,-1.1999999999999957
sarawak,secondary_upper,female,2021,97.9,97.9,0.0,2022,98.9,-0.3999999999999915,1.0,92.9,-0.6999999999999886,5.0,0.6999999999999886,95.4,-0.3499999999999943
sarawak,secondary_upper,female,2022,98.9,99.3,-0.3999999999999915,2023,,,,97.9,0.0,1.0,-0.3999999999999915,98.4,-0.19999999999999574
sarawak,secondary_upper,male,2016,97.0583,98.9922,-1.9338999999999942,2017,94.4892,-0.723399999999998,-2.569100000000006,,,,,97.0583,-1.9338999999999942
sarawak,secondary_upper,male,2017,94.4892,95.2126,-0.723399999999998,2018,95.1596,0.44180000000000064,0.6704000000000008,97.0583,-1.9338999999999942,-2.569100000000006,1.2104999999999961,95.77375,-1.3286499999999961
sarawak,secondary_upper,male,2018,95.1596,94.7178,0.44180000000000064,2019,94.8,-1.2999999999999972,-0.35960000000000036,94.4892,-0.723399999999998,0.6704000000000008,1.1651999999999987,94.8244,-0.1407999999999987
sarawak,secondary_upper,male,2019,94.8,96.1,-1.2999999999999972,2020,90.6,-1.4000000000000057,-4.200000000000003,95.1596,0.44180000000000064,-0.35960000000000036,-1.7417999999999978,94.9798,-0.42909999999999826
sarawak,secondary_upper,male,2020,90.6,92.0,-1.4000000000000057,2021,97.2,-0.3999999999999915,6.6000000000000085,94.8,-1.2999999999999972,-4.200000000000003,-0.10000000000000853,92.69999999999999,-1.3500000000000014
sarawak,secondary_upper,male,2021,97.2,97.6,-0.3999999999999915,2022,98.8,-0.29999999999999716,1.5999999999999943,90.6,-1.4000000000000057,6.6000000000000085,1.0000000000000142,93.9,-0.8999999999999986
sarawak,secondary_upper,male,2022,98.8,99.1,-0.29999999999999716,2023,,,,97.2,-0.3999999999999915,1.5999999999999943,0.09999999999999432,98.0,-0.3499999999999943
selangor,primary,female,2016,97.59,99.14,-1.5499999999999972,2017,96.6,-2.230000000000004,-0.9900000000000091,,,,,97.59,-1.5499999999999972
selangor,primary,female,2017,96.6,98.83,-2.230000000000004,2018,96.51,-2.009999999999991,-0.0899999999999892,97.59,-1.5499999999999972,-0.9900000000000091,-0.6800000000000068,97.095,-1.8900000000000006
selangor,primary,female,2018,96.51,98.52,-2.009999999999991,2019,96.9,-1.7999999999999972,0.39000000000000057,96.6,-2.230000000000004,-0.0899999999999892,0.22000000000001307,96.555,-2.1199999999999974
selangor,primary,female,2019,96.9,98.7,-1.7999999999999972,2020,98.1,-1.2000000000000028,1.1999999999999886,96.51,-2.009999999999991,0.39000000000000057,0.20999999999999375,96.70500000000001,-1.904999999999994
selangor,primary,female,2020,98.1,99.3,-1.2000000000000028,2021,105.4,4.900000000000006,7.300000000000011,96.9,-1.7999999999999972,1.1999999999999886,0.5999999999999943,97.5,-1.5
selangor,primary,female,2021,105.4,100.5,4.900000000000006,2022,99.1,-1.0,-6.300000000000011,98.1,-1.2000000000000028,7.300000000000011,6.1000000000000085,101.75,1.8500000000000014
selangor,primary,female,2022,99.1,100.1,-1.0,2023,,,,105.4,4.900000000000006,-6.300000000000011,-5.900000000000006,102.25,1.9500000000000028
selangor,primary,male,2016,96.17,97.64,-1.4699999999999989,2017,95.48,-1.8599999999999994,-0.6899999999999977,,,,,96.17,-1.4699999999999989
selangor,primary,male,2017,95.48,97.34,-1.8599999999999994,2018,94.68,-2.1799999999999926,-0.7999999999999972,96.17,-1.4699999999999989,-0.6899999999999977,-0.39000000000000057,95.825,-1.6649999999999991
selangor,primary,male,2018,94.68,96.86,-2.1799999999999926,2019,95.4,-1.7999999999999972,0.7199999999999989,95.48,-1.8599999999999994,-0.7999999999999972,-0.3199999999999932,95.08000000000001,-2.019999999999996
selangor,primary,male,2019,95.4,97.2,-1.7999999999999972,2020,96.4,-1.1999999999999886,1.0,94.68,-2.1799999999999926,0.7199999999999989,0.37999999999999545,95.04,-1.9899999999999949
selangor,primary,male,2020,96.4,97.6,-1.1999999999999886,2021,103.6,6.099999999999994,7.199999999999989,95.4,-1.7999999999999972,1.0,0.6000000000000085,95.9,-1.499999999999993
selangor,primary,male,2021,103.6,97.5,6.099999999999994,2022,98.2,-0.5,-5.3999999999999915,96.4,-1.1999999999999886,7.199999999999989,7.299999999999983,100.0,2.450000000000003
selangor,primary,male,2022,98.2,98.7,-0.5,2023,,,,103.6,6.099999999999994,-5.3999999999999915,-6.599999999999994,100.9,2.799999999999997
selangor,secondary_lower,female,2016,98.6911,97.0444,1.6467000000000098,2017,100.2461,1.5929000000000002,1.5549999999999926,,,,,98.6911,1.6467000000000098
selangor,secondary_lower,female,2017,100.2461,98.6532,1.5929000000000002,2018,101.8743,4.1932000000000045,1.6282000000000068,98.6911,1.6467000000000098,1.5549999999999926,-0.05380000000000962,99.46860000000001,1.619800000000005
selangor,secondary_lower,female,2018,101.8743,97.6811,4.1932000000000045,2019,99.1,1.0999999999999943,-2.774300000000011,100.2461,1.5929000000000002,1.6282000000000068,2.6003000000000043,101.06020000000001,2.8930500000000023
selangor,secondary_lower,female,2019,99.1,98.0,1.0999999999999943,2020,98.2,-1.0999999999999943,-0.8999999999999915,101.8743,4.1932000000000045,-2.774300000000011,-3.09320000000001,100.48715,2.6465999999999994
selangor,secondary_lower,female,2020,98.2,99.3,-1.0999999999999943,2021,101.5,1.0999999999999943,3.299999999999997,99.1,1.0999999999999943,-0.8999999999999915,-2.1999999999999886,98.65,0.0
selangor,secondary_lower,female,2021,101.5,100.4,1.0999999999999943,2022,98.4,-0.5,-3.0999999999999943,98.2,-1.0999999999999943,3.299999999999997,2.1999999999999886,99.85,0.0
selangor,secondary_lower,female,2022,98.4,98.9,-0.5,2023,,,,101.5,1.0999999999999943,-3.0999999999999943,-1.5999999999999943,99.95,0.29999999999999716
selangor,secondary_lower,male,2016,97.4134,94.1613,3.2520999999999987,2017,100.0173,3.2043000000000035,2.60390000000001,,,,,97.4134,3.2520999999999987
selangor,secondary_lower,male,2017,100.0173,96.813,3.2043000000000035,2018,102.2325,6.607100000000003,2.215199999999996,97.4134,3.2520999999999987,2.60390000000001,-0.04779999999999518,98.71535,3.228200000000001
selangor,secondary_lower,male,2018,102.2325,95.6254,6.607100000000003,2019,96.1,0.6999999999999886,-6.132500000000007,100.0173,3.2043000000000035,2.215199999999996,3.402799999999999,101.1249,4.905700000000003
selangor,secondary_lower,male,2019,96.1,95.4,0.6999999999999886,2020,95.9,-0.5,-0.19999999999998863,102.2325,6.607100000000003,-6.132500000000007,-5.907100000000014,99.16624999999999,3.6535499999999956
selangor,secondary_lower,male,2020,95.9,96.4,-0.5,2021,102.1,2.8999999999999915,6.199999999999989,96.1,0.6999999999999886,-0.19999999999998863,-1.1999999999999886,96.0,0.09999999999999432
selangor,secondary_lower,male,2021,102.1,99.2,2.8999999999999915,2022,97.7,-1.5,-4.3999999999999915,95.9,-0.5,6.199999999999989,3.3999999999999915,99.0,1.1999999999999957
selangor,secondary_lower,male,2022,97.7,99.2,-1.5,2023,,,,102.1,2.8999999999999915,-4.3999999999999915,-4.3999999999999915,99.9,0.6999999999999957
selangor,secondary_upper,female,2016,100.6855,99.4922,1.1933000000000078,2017,98.2312,0.7391999999999967,-2.4543000000000035,,,,,100.6855,1.1933000000000078
selangor,secondary_upper,female,2017,98.2312,97.492,0.7391999999999967,2018,98.9636,2.450400000000002,0.7323999999999984,100.6855,1.1933000000000078,-2.4543000000000035,-0.45410000000001105,99.45835,0.9662500000000023
selangor,secondary_upper,female,2018,98.9636,96.5132,2.450400000000002,2019,96.9,-2.0,-2.063599999999994,98.2312,0.7391999999999967,0.7323999999999984,1.7112000000000052,98.5974,1.5947999999999993
selangor,secondary_upper,female,2019,96.9,98.9,-2.0,2020,93.5,-0.09999999999999432,-3.4000000000000057,98.9636,2.450400000000002,-2.063599999999994,-4.450400000000002,97.93180000000001,0.22520000000000095
selangor,secondary_upper,female,2020,93.5,93.6,-0.09999999999999432,2021,96.1,-1.8000000000000114,2.5999999999999943,96.9,-2.0,-3.4000000000000057,1.9000000000000057,95.2,-1.0499999999999972
selangor,secondary_upper,female,2021,96.1,97.9,-1.8000000000000114,2022,99.6,0.29999999999999716,3.5,93.5,-0.09999999999999432,2.5999999999999943,-1.700000000000017,94.8,-0.9500000000000028
selangor,secondary_upper,female,2022,99.6,99.3,0.29999999999999716,2023,,,,96.1,-1.8000000000000114,3.5,2.1000000000000085,97.85,-0.7500000000000071
selangor,secondary_upper,male,2016,99.9505,98.9922,0.9583000000000084,2017,96.4688,1.2562000000000069,-3.4817000000000036,,,,,99.9505,0.9583000000000084
selangor,secondary_upper,male,2017,96.4688,95.2126,1.2562000000000069,2018,96.2022,1.484400000000008,-0.26659999999999684,99.9505,0.9583000000000084,-3.4817000000000036,0.2978999999999985,98.20965000000001,1.1072500000000076
selangor,secondary_upper,male,2018,96.2022,94.7178,1.484400000000008,2019,94.6,-1.5,-1.6022000000000105,96.4688,1.2562000000000069,-0.26659999999999684,0.22820000000000107,96.3355,1.3703000000000074
selangor,secondary_upper,male,2019,94.6,96.1,-1.5,2020,92.4,0.4000000000000057,-2.1999999999999886,96.2022,1.484400000000008,-1.6022000000000105,-2.984400000000008,95.4011,-0.007799999999996032
selangor,secondary_upper,male,2020,92.4,92.0,0.4000000000000057,2021,95.0,-2.5999999999999943,2.5999999999999943,94.6,-1.5,-2.1999999999999886,1.9000000000000057,93.5,-0.5499999999999972
selangor,secondary_upper,male,2021,95.0,97.6,-2.5999999999999943,2022,98.9,-0.19999999999998863,3.9000000000000057,92.4,0.4000000000000057,2.5999999999999943,-3.0,93.7,-1.0999999999999943
selangor,secondary_upper,male,2022,98.9,99.1,-0.19999999999998863,2023,,,,95.0,-2.5999999999999943,3.9000000000000057,2.4000000000000057,96.95,-1.3999999999999915
terengganu,primary,female,2016,101.43,99.14,2.2900000000000063,2017,101.45,2.6200000000000045,0.01999999999999602,,,,,101.43,2.2900000000000063
terengganu,primary,female,2017,101.45,98.83,2.6200000000000045,2018,101.81,3.2900000000000063,0.35999999999999943,101.43,2.2900000000000063,0.01999999999999602,0.3299999999999983,101.44,2.4550000000000054
terengganu,primary,female,2018,101.81,98.52,3.2900000000000063,2019,101.5,2.799999999999997,-0.3100000000000023,101.45,2.6200000000000045,0.35999999999999943,0.6700000000000017,101.63,2.9550000000000054
terengganu,primary,female,2019,101.5,98.7,2.799999999999997,2020,101.9,2.6000000000000085,0.4000000000000057,101.81,3.2900000000000063,-0.3100000000000023,-0.4900000000000091,101.655,3.0450000000000017
terengganu,primary,female,2020,101.9,99.3,2.6000000000000085,2021,104.4,3.9000000000000057,2.5,101.5,2.799999999999997,0.4000000000000057,-0.19999999999998863,101.7,2.700000000000003
terengganu,primary,female,2021,104.4,100.5,3.9000000000000057,2022,104.6,4.5,0.19999999999998863,101.9,2.6000000000000085,2.5,1.2999999999999972,103.15,3.250000000000007
terengganu,primary,female,2022,104.6,100.1,4.5,2023,,,,104.4,3.9000000000000057,0.19999999999998863,0.5999999999999943,104.5,4.200000000000003
terengganu,primary,male,2016,99.51,97.64,1.8700000000000045,2017,98.7,1.3599999999999994,-0.8100000000000023,,,,,99.51,1.8700000000000045
terengganu,primary,male,2017,98.7,97.34,1.3599999999999994,2018,97.99,1.1299999999999955,-0.710000000000008,99.51,1.8700000000000045,-0.8100000000000023,-0.5100000000000051,99.105,1.615000000000002
terengganu,primary,male,2018,97.99,96.86,1.1299999999999955,2019,100.0,2.799999999999997,2.010000000000005,98.7,1.3599999999999994,-0.710000000000008,-0.23000000000000398,98.345,1.2449999999999974
terengganu,primary,male,2019,100.0,97.2,2.799999999999997,2020,99.0,1.4000000000000057,-1.0,97.99,1.1299999999999955,2.010000000000005,1.6700000000000017,98.995,1.9649999999999963
terengganu,primary,male,2020,99.0,97.6,1.4000000000000057,2021,102.9,5.400000000000006,3.9000000000000057,100.0,2.799999999999997,-1.0,-1.3999999999999915,99.5,2.1000000000000014
terengganu,primary,male,2021,102.9,97.5,5.400000000000006,2022,103.1,4.3999999999999915,0.19999999999998863,99.0,1.4000000000000057,3.9000000000000057,4.0,100.95,3.4000000000000057
terengganu,primary,male,2022,103.1,98.7,4.3999999999999915,2023,,,,102.9,5.400000000000006,0.19999999999998863,-1.0000000000000142,103.0,4.899999999999999
terengganu,secondary_lower,female,2016,97.9727,97.0444,0.9283000000000072,2017,99.5636,0.9103999999999957,1.5908999999999907,,,,,97.9727,0.9283000000000072
terengganu,secondary_lower,female,2017,99.5636,98.6532,0.9103999999999957,2018,100.3665,2.6854000000000013,0.8029000000000082,97.9727,0.9283000000000072,1.5908999999999907,-0.017900000000011573,98.76814999999999,0.9193500000000014
terengganu,secondary_lower,female,2018,100.3665,97.6811,2.6854000000000013,2019,101.7,3.700000000000003,1.3335000000000008,99.5636,0.9103999999999957,0.8029000000000082,1.7750000000000057,99.96504999999999,1.7978999999999985
terengganu,secondary_lower,female,2019,101.7,98.0,3.700000000000003,2020,99.9,0.6000000000000085,-1.7999999999999972,100.3665,2.6854000000000013,1.3335000000000008,1.0146000000000015,101.03325000000001,3.192700000000002
terengganu,secondary_lower,female,2020,99.9,99.3,0.6000000000000085,2021,99.0,-1.4000000000000057,-0.9000000000000057,101.7,3.700000000000003,-1.7999999999999972,-3.0999999999999943,100.80000000000001,2.1500000000000057
terengganu,secondary_lower,female,2021,99.0,100.4,-1.4000000000000057,2022,99.9,1.0,0.9000000000000057,99.9,0.6000000000000085,-0.9000000000000057,-2.000000000000014,99.45,-0.3999999999999986
terengganu,secondary_lower,female,2022,99.9,98.9,1.0,2023,,,,99.0,-1.4000000000000057,0.9000000000000057,2.4000000000000057,99.45,-0.20000000000000284
terengganu,secondary_lower,male,2016,95.7021,94.1613,1.5408000000000044,2017,98.3104,1.497399999999999,2.6083,,,,,95.7021,1.5408000000000044
terengganu,secondary_lower,male,2017,98.3104,96.813,1.497399999999999,2018,100.4405,4.815100000000001,2.1300999999999988,95.7021,1.5408000000000044,2.6083,-0.043400000000005434,97.00625,1.5191000000000017
terengganu,secondary_lower,male,2018,100.4405,95.6254,4.815100000000001,2019,101.7,6.299999999999997,1.2595000000000027,98.3104,1.497399999999999,2.1300999999999988,3.317700000000002,99.37545,3.15625
terengganu,secondary_lower,male,2019,101.7,95.4,6.299999999999997,2020,99.2,2.799999999999997,-2.5,100.4405,4.815100000000001,1.2595000000000027,1.4848999999999961,101.07025,5.557549999999999
terengganu,secondary_lower,male,2020,99.2,96.4,2.799999999999997,2021,99.1,-0.10000000000000853,-0.10000000000000853,101.7,6.299999999999997,-2.5,-3.5,100.45,4.549999999999997
terengganu,secondary_lower,male,2021,99.1,99.2,-0.10000000000000853,2022,99.6,0.3999999999999915,0.5,99.2,2.799999999999997,-0.10000000000000853,-2.9000000000000057,99.15,1.3499999999999943
terengganu,secondary_lower,male,2022,99.6,99.2,0.3999999999999915,2023,,,,99.1,-0.10000000000000853,0.5,0.5,99.35,0.14999999999999147
terengganu,secondary_upper,female,2016,99.4789,99.4922,-0.013300000000000978,2017,98.8052,1.3131999999999948,-0.6736999999999966,,,,,99.4789,-0.013300000000000978
terengganu,secondary_upper,female,2017,98.8052,97.492,1.3131999999999948,2018,98.4996,1.9864000000000033,-0.3055999999999983,99.4789,-0.013300000000000978,-0.6736999999999966,1.3264999999999958,99.14205,0.6499499999999969
terengganu,secondary_upper,female,2018,98.4996,96.5132,1.9864000000000033,2019,100.8,1.8999999999999915,2.3003999999999962,98.8052,1.3131999999999948,-0.3055999999999983,0.6732000000000085,98.6524,1.649799999999999
terengganu,secondary_upper,female,2019,100.8,98.9,1.8999999999999915,2020,97.3,3.700000000000003,-3.5,98.4996,1.9864000000000033,2.3003999999999962,-0.0864000000000118,99.6498,1.9431999999999974
terengganu,secondary_upper,female,2020,97.3,93.6,3.700000000000003,2021,100.0,2.0999999999999943,2.700000000000003,100.8,1.8999999999999915,-3.5,1.8000000000000114,99.05,2.799999999999997
terengganu,secondary_upper,female,2021,100.0,97.9,2.0999999999999943,2022,99.1,-0.20000000000000284,-0.9000000000000057,97.3,3.700000000000003,2.700000000000003,-1.6000000000000085,98.65,2.8999999999999986
terengganu,secondary_upper,female,2022,99.1,99.3,-0.20000000000000284,2023,,,,100.0,2.0999999999999943,-0.9000000000000057,-2.299999999999997,99.55,0.9499999999999957
terengganu,secondary_upper,male,2016,99.7217,98.9922,0.7295000000000016,2017,97.3145,2.1019000000000005,-2.407200000000003,,,,,99.7217,0.7295000000000016
terengganu,secondary_upper,male,2017,97.3145,95.2126,2.1019000000000005,2018,97.8014,3.083600000000004,0.48690000000000566,99.7217,0.7295000000000016,-2.407200000000003,1.372399999999999,98.5181,1.415700000000001
terengganu,secondary_upper,male,2018,97.8014,94.7178,3.083600000000004,2019,99.0,2.9000000000000057,1.198599999999999,97.3145,2.1019000000000005,0.48690000000000566,0.9817000000000036,97.55795,2.5927500000000023
terengganu,secondary_upper,male,2019,99.0,96.1,2.9000000000000057,2020,94.9,2.9000000000000057,-4.099999999999994,97.8014,3.083600000000004,1.198599999999999,-0.18359999999999843,98.4007,2.991800000000005
terengganu,secondary_upper,male,2020,94.9,92.0,2.9000000000000057,2021,100.9,3.3000000000000114,6.0,99.0,2.9000000000000057,-4.099999999999994,0.0,96.95,2.9000000000000057
terengganu,secondary_upper,male,2021,100.9,97.6,3.3000000000000114,2022,98.8,-0.29999999999999716,-2.1000000000000085,94.9,2.9000000000000057,6.0,0.4000000000000057,97.9,3.1000000000000085
terengganu,secondary_upper,male,2022,98.8,99.1,-0.29999999999999716,2023,,,,100.9,3.3000000000000114,-2.1000000000000085,-3.6000000000000085,99.85,1.500000000000007
w.p. kuala lumpur,primary,female,2016,93.13,99.14,-6.010000000000005,2017,91.38,-7.450000000000003,-1.75,,,,,93.13,-6.010000000000005
w.p. kuala lumpur,primary,female,2017,91.38,98.83,-7.450000000000003,2018,92.1,-6.420000000000002,0.7199999999999989,93.13,-6.010000000000005,-1.75,-1.4399999999999977,92.255,-6.730000000000004
w.p. kuala lumpur,primary,female,2018,92.1,98.52,-6.420000000000002,2019,92.5,-6.200000000000003,0.4000000000000057,91.38,-7.450000000000003,0.7199999999999989,1.0300000000000011,91.74,-6.935000000000002
w.p. kuala lumpur,primary,female,2019,92.5,98.7,-6.200000000000003,2020,93.1,-6.200000000000003,0.5999999999999943,92.1,-6.420000000000002,0.4000000000000057,0.21999999999999886,92.3,-6.310000000000002
w.p. kuala lumpur,primary,female,2020,93.1,99.3,-6.200000000000003,2021,96.8,-3.700000000000003,3.700000000000003,92.5,-6.200000000000003,0.5999999999999943,0.0,92.8,-6.200000000000003
w.p. kuala lumpur,primary,female,2021,96.8,100.5,-3.700000000000003,2022,94.6,-5.5,-2.200000000000003,93.1,-6.200000000000003,3.700000000000003,2.5,94.94999999999999,-4.950000000000003
w.p. kuala lumpur,primary,female,2022,94.6,100.1,-5.5,2023,,,,96.8,-3.700000000000003,-2.200000000000003,-1.7999999999999972,95.69999999999999,-4.600000000000001
w.p. kuala lumpur,primary,male,2016,90.8,97.64,-6.840000000000003,2017,89.4,-7.939999999999998,-1.3999999999999915,,,,,90.8,-6.840000000000003
w.p. kuala lumpur,primary,male,2017,89.4,97.34,-7.939999999999998,2018,90.31,-6.549999999999997,0.9099999999999966,90.8,-6.840000000000003,-1.3999999999999915,-1.0999999999999943,90.1,-7.390000000000001
w.p. kuala lumpur,primary,male,2018,90.31,96.86,-6.549999999999997,2019,90.7,-6.5,0.39000000000000057,89.4,-7.939999999999998,0.9099999999999966,1.3900000000000006,89.855,-7.244999999999997
w.p. kuala lumpur,primary,male,2019,90.7,97.2,-6.5,2020,91.6,-6.0,0.8999999999999915,90.31,-6.549999999999997,0.39000000000000057,0.04999999999999716,90.505,-6.524999999999999
w.p. kuala lumpur,primary,male,2020,91.6,97.6,-6.0,2021,92.4,-5.099999999999994,0.8000000000000114,90.7,-6.5,0.8999999999999915,0.5,91.15,-6.25
w.p. kuala lumpur,primary,male,2021,92.4,97.5,-5.099999999999994,2022,92.9,-5.799999999999997,0.5,91.6,-6.0,0.8000000000000114,0.9000000000000057,92.0,-5.549999999999997
w.p. kuala lumpur,primary,male,2022,92.9,98.7,-5.799999999999997,2023,,,,92.4,-5.099999999999994,0.5,-0.7000000000000028,92.65,-5.449999999999996
w.p. kuala lumpur,secondary_lower,female,2016,99.2771,97.0444,2.2327000000000083,2017,97.4007,-1.2524999999999977,-1.8764000000000038,,,,,99.2771,2.2327000000000083
w.p. kuala lumpur,secondary_lower,female,2017,97.4007,98.6532,-1.2524999999999977,2018,95.4319,-2.249200000000002,-1.9688000000000017,99.2771,2.2327000000000083,-1.8764000000000038,-3.485200000000006,98.3389,0.4901000000000053
w.p. kuala lumpur,secondary_lower,female,2018,95.4319,97.6811,-2.249200000000002,2019,98.0,0.0,2.568100000000001,97.4007,-1.2524999999999977,-1.9688000000000017,-0.9967000000000041,96.4163,-1.7508499999999998
w.p. kuala lumpur,secondary_lower,female,2019,98.0,98.0,0.0,2020,98.0,-1.2999999999999972,0.0,95.4319,-2.249200000000002,2.568100000000001,2.249200000000002,96.71594999999999,-1.124600000000001
w.p. kuala lumpur,secondary_lower,female,2020,98.0,99.3,-1.2999999999999972,2021,98.7,-1.7000000000000028,0.7000000000000028,98.0,0.0,0.0,-1.2999999999999972,98.0,-0.6499999999999986
w.p. kuala lumpur,secondary_lower,female,2021,98.7,100.4,-1.7000000000000028,2022,96.4,-2.5,-2.299999999999997,98.0,-1.2999999999999972,0.7000000000000028,-0.4000000000000057,98.35,-1.5
w.p. kuala lumpur,secondary_lower,female,2022,96.4,98.9,-2.5,2023,,,,98.7,-1.7000000000000028,-2.299999999999997,-0.7999999999999972,97.55000000000001,-2.1000000000000014
w.p. kuala lumpur,secondary_lower,male,2016,96.8634,94.1613,2.7021000000000015,2017,96.1827,-0.6303000000000054,-0.6807000000000016,,,,,96.8634,2.7021000000000015
w.p. kuala lumpur,secondary_lower,male,2017,96.1827,96.813,-0.6303000000000054,2018,92.6775,-2.947900000000004,-3.505200000000002,96.8634,2.7021000000000015,-0.6807000000000016,-3.332400000000007,96.52305,1.035899999999998
w.p. kuala lumpur,secondary_lower,male,2018,92.6775,95.6254,-2.947900000000004,2019,97.2,1.7999999999999972,4.522500000000008,96.1827,-0.6303000000000054,-3.505200000000002,-2.3175999999999988,94.4301,-1.7891000000000048
w.p. kuala lumpur,secondary_lower,male,2019,97.2,95.4,1.7999999999999972,2020,94.9,-1.5,-2.299999999999997,92.6775,-2.947900000000004,4.522500000000008,4.747900000000001,94.93875,-0.5739500000000035
w.p. kuala lumpur,secondary_lower,male,2020,94.9,96.4,-1.5,2021,97.2,-2.0,2.299999999999997,97.2,1.7999999999999972,-2.299999999999997,-3.299999999999997,96.05000000000001,0.14999999999999858
w.p. kuala lumpur,secondary_lower,male,2021,97.2,99.2,-2.0,2022,96.5,-2.700000000000003,-0.7000000000000028,94.9,-1.5,2.299999999999997,-0.5,96.05000000000001,-1.75
w.p. kuala lumpur,secondary_lower,male,2022,96.5,99.2,-2.700000000000003,2023,,,,97.2,-2.0,-0.7000000000000028,-0.7000000000000028,96.85,-2.3500000000000014
w.p. kuala lumpur,secondary_upper,female,2016,101.1574,99.4922,1.6651999999999987,2017,92.2339,-5.258099999999999,-8.92349999999999,,,,,101.1574,1.6651999999999987
w.p. kuala lumpur,secondary_upper,female,2017,92.2339,97.492,-5.258099999999999,2018,93.8397,-2.673500000000004,1.605799999999988,101.1574,1.6651999999999987,-8.92349999999999,-6.923299999999998,96.69565,-1.79645
